,Vehicle_Type,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Vehicle_Speed,Month,Day,Hour,result
665,0,1,0,290,290,45,31,2,6,0
1533,0,1,0,300,300,79,31,2,4,0
3045,3,1,0,130,130,47,22,5,23,0
1599,5,1,0,300,300,68,16,0,14,0
4760,3,0,0,145,145,66,3,2,21,0
288,1,0,2,120,120,61,29,3,2,0
1851,5,1,0,300,300,56,1,3,18,0
3290,3,0,0,130,130,87,12,6,13,0
4203,2,1,2,0,0,55,7,2,15,0
2382,2,1,2,0,0,44,24,5,7,0
4613,3,1,0,145,145,81,2,4,6,0
2341,5,1,0,330,330,85,6,3,9,0
1604,1,0,2,70,70,70,23,0,2,0
4525,2,1,2,0,0,94,29,0,15,0
4768,0,0,0,330,330,56,18,4,1,0
894,4,0,1,100,100,89,16,1,12,0
1275,1,1,2,100,100,79,3,4,21,0
4355,0,1,0,300,300,48,1,3,9,0
613,6,1,1,110,110,58,10,5,1,0
2190,3,0,0,145,145,52,3,4,22,0
1886,5,0,0,300,300,59,14,5,3,0
4358,5,0,0,300,300,57,22,6,7,0
406,0,0,0,350,350,57,2,4,21,0
4889,2,1,2,0,0,87,22,0,13,0
465,5,1,0,350,350,79,2,0,22,0
2720,5,0,0,350,350,44,19,5,14,0
2224,4,0,1,115,115,48,15,5,3,0
4839,1,1,2,90,90,78,27,3,8,0
370,3,0,0,180,180,55,19,1,16,0
1640,2,1,2,0,0,60,4,0,16,0
3095,0,1,0,290,290,53,5,4,2,0
4770,2,1,2,0,0,70,21,3,8,0
1195,4,1,1,120,120,85,21,1,4,0
3105,5,1,0,290,290,55,20,4,3,0
359,2,1,2,0,0,84,8,4,11,0
3694,6,0,1,130,130,60,2,1,6,0
588,0,0,0,290,290,60,13,1,14,0
702,2,1,2,0,0,49,9,4,18,0
2229,5,1,0,330,330,94,17,5,14,0
851,6,1,1,110,110,98,4,2,12,0
3142,4,0,1,100,100,45,1,0,21,0
3078,6,0,1,110,110,51,30,4,4,0
2506,3,0,0,180,180,70,17,0,2,0
4600,0,0,0,330,330,61,26,3,21,0
1329,3,1,0,150,150,96,3,2,16,0
2427,4,1,1,115,115,82,27,6,12,0
2097,6,1,1,125,125,88,18,1,13,0
553,0,1,0,290,290,49,1,0,8,0
506,2,1,2,0,0,64,13,6,5,0
4543,3,1,0,145,145,96,4,1,6,0
4627,3,1,0,145,145,94,28,6,6,0
3244,2,1,2,0,0,53,21,3,2,0
734,3,0,0,130,130,45,10,1,4,0
2441,4,1,1,115,115,91,12,4,0,0
4480,3,0,0,140,140,62,31,0,17,0
4714,2,1,2,0,0,46,15,3,7,0
2623,6,1,1,140,140,74,23,4,18,0
3128,4,0,1,100,100,57,8,1,22,0
4530,0,0,0,330,330,66,23,0,20,0
2067,2,1,2,0,0,97,15,0,8,0
3579,1,1,2,100,100,84,28,3,6,0
4188,1,0,2,70,70,72,7,3,0,0
96,4,0,1,160,160,46,12,3,20,0
1173,6,1,1,130,130,79,30,0,18,0
4429,6,1,1,120,120,75,13,0,22,0
2897,4,1,1,160,160,77,3,3,20,0
3919,4,1,1,120,120,89,22,0,22,0
1457,1,1,2,100,100,88,11,4,3,0
4706,1,0,2,90,90,66,2,0,3,0
4483,2,1,2,0,0,73,20,1,16,0
4776,1,0,2,90,90,53,18,3,20,0
23,2,1,2,0,0,77,29,0,3,0
3089,1,1,2,60,60,42,5,4,5,0
4752,4,0,1,115,115,53,21,1,17,0
2454,6,0,1,125,125,50,7,2,6,0
3086,4,0,1,100,100,55,13,0,7,0
1818,4,0,1,110,110,60,28,4,11,0
3843,3,1,0,150,150,81,31,1,0,0
2719,2,1,2,0,0,95,3,3,23,0
4991,3,1,0,145,145,83,26,4,8,0
1737,1,1,2,70,70,41,23,6,9,0
2659,4,1,1,160,160,79,19,4,21,0
3134,6,0,1,110,110,47,18,5,18,0
1674,1,0,2,70,70,68,14,5,4,0
2519,4,1,1,160,160,80,25,2,10,0
574,0,0,0,290,290,46,30,1,0,0
1923,4,1,1,110,110,72,21,0,13,0
2847,6,1,1,140,140,93,5,4,17,0
1892,2,1,2,0,0,55,20,4,15,0
4253,5,1,0,300,300,45,8,4,18,0
2703,0,1,0,350,350,86,13,0,16,0
577,5,1,0,290,290,47,2,4,18,0
2152,5,0,0,330,330,64,24,2,14,0
4550,3,0,0,145,145,64,27,1,18,0
1220,2,1,2,0,0,49,15,5,4,0
2883,4,1,1,160,160,94,8,5,20,0
360,5,0,0,350,350,65,9,5,15,0
4003,4,1,1,110,110,75,15,5,23,0
781,6,1,1,110,110,34,17,0,13,0
2434,4,0,1,115,115,61,21,4,8,0
655,6,1,1,110,110,46,21,6,15,0
1657,4,1,1,110,110,67,25,0,12,0
4261,6,1,1,120,120,43,23,1,23,0
1283,2,1,2,0,0,84,11,5,11,0
4447,1,1,2,70,70,89,16,5,13,0
3750,6,0,1,130,130,67,29,6,5,0
1131,6,1,1,130,130,76,18,0,7,0
2647,0,1,0,350,350,86,26,0,4,0
824,4,0,1,100,100,87,28,4,14,0
373,2,1,2,0,0,87,22,4,8,0
4926,6,0,1,125,125,73,15,0,11,0
3923,2,1,2,0,0,92,31,5,12,0
4137,3,1,0,140,140,72,24,2,4,0
4778,5,0,0,330,330,61,21,2,3,0
3909,2,1,2,0,0,83,15,2,12,0
3462,5,0,0,290,290,71,6,1,10,0
3291,0,1,0,290,290,35,31,4,4,0
3609,5,1,0,340,340,93,11,6,13,0
2900,1,0,2,120,120,71,30,4,7,0
1910,3,0,0,140,140,45,8,1,7,0
1206,2,1,2,0,0,71,1,5,7,0
2280,4,0,1,115,115,44,4,2,9,0
4995,5,1,0,330,330,81,1,0,22,0
1825,4,1,1,110,110,53,4,3,6,0
1592,5,0,0,300,300,79,8,6,22,0
1084,3,0,0,150,150,61,2,2,18,0
4181,1,1,2,70,70,70,8,3,11,0
2410,2,1,2,0,0,67,9,6,22,0
2563,0,1,0,350,350,95,31,1,18,0
3534,4,0,1,120,120,74,3,6,19,0
1249,5,1,0,340,340,82,8,6,13,0
3550,0,0,0,340,340,64,23,4,1,0
2036,3,0,0,145,145,49,13,3,4,0
1730,1,0,2,70,70,43,15,5,17,0
641,6,1,1,110,110,50,7,5,8,0
4588,2,1,2,0,0,52,4,3,4,0
3489,2,1,2,0,0,75,3,3,19,0
3846,2,1,2,0,0,57,18,1,22,0
970,6,0,1,110,110,61,16,4,16,0
819,0,1,0,290,290,98,3,1,3,0
4906,4,0,1,115,115,45,11,6,13,0
4698,0,0,0,330,330,63,18,6,23,0
4584,4,0,1,115,115,47,30,1,14,0
4690,3,0,0,145,145,52,5,4,19,0
642,4,0,1,100,100,45,8,6,13,0
727,3,1,0,130,130,51,3,1,7,0
4697,3,1,0,145,145,76,30,1,7,0
3658,5,0,0,340,340,66,4,6,2,0
4654,4,0,1,115,115,50,27,5,15,0
2601,5,1,0,350,350,86,7,2,15,0
2925,4,1,1,160,160,78,25,4,8,0
2178,1,0,2,90,90,44,27,2,21,0
2112,4,0,1,115,115,46,4,1,23,0
2624,4,0,1,160,160,69,11,6,10,0
2199,1,1,2,90,90,88,26,5,18,0
2777,6,1,1,140,140,82,3,2,5,0
4164,4,0,1,110,110,75,24,1,12,0
3724,3,0,0,150,150,56,14,2,12,0
1781,5,1,0,300,300,56,14,2,20,0
1827,0,1,0,300,300,51,6,5,10,0
526,1,0,2,60,60,75,2,5,7,0
3015,6,1,1,110,110,92,7,0,17,0
4989,6,1,1,125,125,77,22,5,1,0
593,4,1,1,100,100,46,18,6,20,0
995,1,1,2,60,60,80,21,4,5,0
3252,5,0,0,290,290,26,3,5,5,0
308,0,0,0,350,350,63,18,2,3,0
4966,2,1,2,0,0,47,31,4,6,0
689,5,1,0,290,290,51,24,5,10,0
188,3,0,0,180,180,52,18,6,19,0
3878,3,0,0,150,150,62,5,0,13,0
2605,0,1,0,350,350,90,20,4,5,0
3497,5,1,0,290,290,86,17,0,22,0
2172,2,1,2,0,0,65,24,0,9,0
645,1,1,2,60,60,60,11,3,0,0
4930,1,0,2,90,90,66,22,5,1,0
3139,2,1,2,0,0,43,13,1,23,0
4445,3,1,0,140,140,96,13,6,6,0
3732,0,0,0,340,340,50,1,6,16,0
599,6,1,1,110,110,59,24,5,10,0
2249,2,1,2,0,0,81,21,2,11,0
3437,3,1,0,130,130,88,27,3,10,0
3195,2,1,2,0,0,50,12,1,21,0
3827,6,1,1,130,130,83,10,5,18,0
1254,1,0,2,100,100,63,13,4,14,0
3516,1,0,2,100,100,55,4,5,4,0
932,1,0,2,60,60,83,25,4,14,0
4331,6,1,1,120,120,43,17,2,22,0
4259,2,1,2,0,0,58,19,2,16,0
3423,3,1,0,130,130,74,30,0,10,0
1055,4,1,1,120,120,84,3,1,20,0
1941,2,1,2,0,0,95,9,5,12,0
1450,1,0,2,100,100,71,4,4,21,0
3494,0,0,0,290,290,45,30,0,0,0
1443,1,1,2,100,100,97,27,4,15,0
2321,6,1,1,125,125,86,27,4,9,0
4704,3,0,0,145,145,52,29,1,20,0
1591,2,1,2,0,0,74,7,5,19,0
1063,3,1,0,150,150,93,11,2,12,0
2934,0,0,0,350,350,68,23,1,3,0
1651,3,1,0,140,140,58,18,0,22,0
4804,1,0,2,90,90,61,8,3,20,0
3695,4,1,1,120,120,85,17,2,21,0
4909,1,1,2,90,90,81,31,0,12,0
2360,1,0,2,90,90,59,6,0,3,0
3854,5,0,0,340,340,52,24,2,2,0
3037,4,1,1,100,100,86,9,2,20,0
2486,1,0,2,90,90,66,18,2,6,0
1104,4,0,1,120,120,71,22,1,20,0
1858,5,0,0,300,300,57,9,4,11,0
383,4,1,1,160,160,94,10,2,6,0
3829,3,1,0,150,150,96,15,5,0,0
4157,4,1,1,110,110,67,28,4,0,0
958,3,0,0,130,130,58,4,3,8,0
2087,1,1,2,90,90,91,4,3,22,0
4758,6,0,1,125,125,59,1,5,14,0
426,3,0,0,180,180,61,22,3,22,0
1696,2,1,2,0,0,68,8,2,10,0
747,4,1,1,100,100,21,23,0,9,0
636,3,0,0,130,130,44,2,0,2,0
3334,1,0,2,60,60,76,23,5,8,0
2617,4,1,1,160,160,95,12,0,22,0
3698,1,0,2,100,100,46,10,0,20,0
2874,5,0,0,350,350,47,5,3,1,0
3049,5,1,0,290,290,48,29,3,13,0
2508,1,0,2,120,120,45,20,5,9,0
2023,0,1,0,330,330,87,31,4,17,0
4406,2,1,2,0,0,54,19,3,3,0
1846,4,0,1,110,110,51,27,5,7,0
2910,6,0,1,140,140,63,18,1,17,0
4329,2,1,2,0,0,59,16,6,15,0
3372,6,0,1,110,110,45,23,4,4,0
436,2,1,2,0,0,46,4,6,23,0
1815,2,1,2,0,0,50,25,1,4,0
4542,4,0,1,115,115,68,15,3,14,0
554,1,0,2,60,60,52,2,1,12,0
2439,5,1,0,330,330,83,26,1,18,0
2820,4,0,1,160,160,66,6,5,9,0
695,2,1,2,0,0,50,2,4,0,0
1088,5,0,0,340,340,65,6,6,15,0
4481,0,1,0,300,300,87,17,2,9,0
699,3,1,0,130,130,60,6,1,1,0
1809,5,1,0,300,300,52,16,6,14,0
2351,3,1,0,145,145,81,7,4,7,0
3754,1,0,2,100,100,63,7,5,19,0
3525,5,1,0,340,340,82,2,1,23,0
4596,5,0,0,330,330,63,19,5,7,0
1463,0,1,0,340,340,84,17,3,5,0
4830,3,0,0,145,145,67,25,2,14,0
4622,1,0,2,90,90,48,1,2,1,0
4586,0,0,0,330,330,68,3,0,21,0
2446,5,0,0,330,330,64,17,1,12,0
3687,6,1,1,130,130,89,2,5,17,0
2455,4,1,1,115,115,75,13,1,8,0
4609,2,1,2,0,0,83,25,1,16,0
2688,3,0,0,180,180,52,12,0,12,0
501,6,1,1,110,110,83,8,1,3,0
1461,4,1,1,120,120,81,15,1,20,0
1771,0,1,0,300,300,52,3,5,21,0
2167,6,1,1,125,125,82,30,0,12,0
2267,3,1,0,145,145,73,6,3,3,0
2649,2,1,2,0,0,73,30,0,11,0
4523,0,1,0,330,330,87,28,4,8,0
3198,4,0,1,100,100,48,30,0,19,0
2879,1,1,2,120,120,82,2,0,6,0
862,1,0,2,60,60,45,10,4,12,0
2304,1,0,2,90,90,61,2,1,17,0
4495,0,1,0,300,300,88,9,6,9,0
3477,6,1,1,110,110,83,19,4,2,0
618,2,1,2,0,0,59,15,3,8,0
1340,5,0,0,340,340,73,14,6,15,0
3274,6,0,1,110,110,34,11,6,7,0
1518,3,0,0,140,140,65,14,6,17,0
793,2,1,2,0,0,76,29,3,16,0
2370,6,0,1,125,125,56,12,2,4,0
201,4,1,1,160,160,93,1,0,8,0
2770,6,0,1,140,140,62,8,5,17,0
3956,0,0,0,340,340,52,6,5,18,0
3354,0,0,0,290,290,24,9,2,22,0
1616,3,0,0,140,140,82,7,0,6,0
4987,2,1,2,0,0,90,19,6,18,0
3677,1,1,2,100,100,75,25,1,7,0
2314,6,0,1,125,125,71,9,4,18,0
3039,0,1,0,290,290,41,12,1,2,0
2599,1,1,2,120,120,93,26,0,23,0
4208,0,0,0,300,300,39,2,2,20,0
1871,2,1,2,0,0,50,24,5,17,0
3766,3,0,0,150,150,68,19,4,12,0
4019,0,1,0,300,300,70,2,6,6,0
3952,5,0,0,340,340,46,30,0,4,0
3397,1,1,2,60,60,76,20,4,1,0
1949,5,1,0,300,300,76,17,6,13,0
1184,1,0,2,100,100,47,10,4,0,0
2088,2,1,2,0,0,52,5,4,3,0
4985,0,1,0,330,330,79,17,1,11,0
4679,2,1,2,0,0,78,29,3,18,0
4323,5,1,0,300,300,46,3,0,19,0
1593,6,1,1,120,120,65,10,1,0,0
1261,1,1,2,100,100,91,20,4,2,0
2938,6,0,1,140,140,60,30,6,16,0
439,4,1,1,160,160,88,7,2,12,0
2727,5,1,0,350,350,92,17,0,2,0
1026,6,0,1,130,130,56,31,2,11,0
1965,4,1,1,110,110,94,3,1,17,0
4974,5,0,0,330,330,69,13,5,10,0
1003,2,1,2,0,0,97,7,5,19,0
1906,2,1,2,0,0,54,4,4,5,0
2553,6,1,1,140,140,81,9,4,7,0
2755,5,1,0,350,350,97,30,6,2,0
4129,4,1,1,110,110,88,18,1,0,0
4531,1,1,2,90,90,95,13,6,12,0
1397,6,1,1,130,130,76,12,0,12,0
1618,1,0,2,70,70,70,9,2,11,0
3360,3,0,0,130,130,85,13,0,16,0
753,6,1,1,110,110,27,23,4,22,0
1286,4,0,1,120,120,47,14,1,3,0
3016,4,0,1,100,100,93,26,5,8,0
2472,1,0,2,90,90,56,18,6,22,0
1065,1,1,2,100,100,90,13,4,22,0
3153,2,1,2,0,0,50,8,6,23,0
923,3,1,0,130,130,74,15,5,6,0
2577,0,1,0,350,350,94,17,5,19,0
3046,0,0,0,290,290,45,11,3,14,0
4262,4,0,1,110,110,56,11,6,14,0
1707,3,1,0,140,140,118,20,0,11,0
2150,1,0,2,90,90,53,22,0,3,0
1179,5,1,0,340,340,93,5,6,23,0
640,5,0,0,290,290,56,6,4,2,0
1529,5,1,0,300,300,77,26,4,19,0
3036,6,0,1,110,110,85,24,1,4,0
1568,0,0,0,300,300,77,11,6,14,0
4666,5,0,0,330,330,56,22,2,8,0
4958,1,0,2,90,90,44,16,0,2,0
1269,2,1,2,0,0,90,28,5,16,0
4647,4,1,1,115,115,81,4,3,3,0
604,2,1,2,0,0,45,1,3,17,0
3436,4,0,1,100,100,87,11,1,18,0
612,5,0,0,290,290,46,9,4,18,0
2792,4,0,1,160,160,66,17,0,20,0
3636,2,1,2,0,0,73,23,1,22,0
4084,2,1,2,0,0,80,26,6,2,0
1430,2,1,2,0,0,68,14,5,7,0
2114,0,0,0,330,330,64,6,3,10,0
3335,2,1,2,0,0,45,13,4,23,0
142,2,1,2,0,0,66,31,2,11,0
1962,2,1,2,0,0,64,30,5,21,0
4650,1,0,2,90,90,53,22,3,2,0
1361,5,1,0,340,340,83,4,6,6,0
3529,0,1,0,340,340,94,11,6,13,0
3641,0,1,0,340,340,93,21,5,3,0
3308,5,0,0,290,290,45,8,1,1,0
3377,2,1,2,0,0,55,16,2,8,0
3880,1,0,2,100,100,50,8,6,20,0
2415,0,1,0,330,330,84,14,2,9,0
4284,3,0,0,140,140,55,9,4,17,0
1802,5,0,0,300,300,45,8,5,21,0
1791,3,1,0,140,140,46,26,0,20,0
3632,4,0,1,120,120,65,25,6,9,0
1609,3,1,0,140,140,72,28,5,13,0
656,4,0,1,100,100,53,22,0,21,0
1862,0,0,0,300,300,58,13,1,20,0
4488,0,0,0,300,300,56,14,0,21,0
2242,2,1,2,0,0,69,3,6,19,0
887,4,1,1,100,100,95,8,3,21,0
3238,5,0,0,290,290,42,10,5,6,0
4916,1,0,2,90,90,55,26,3,0,0
3027,2,1,2,0,0,76,27,1,10,0
3693,5,1,0,340,340,76,13,3,14,0
321,3,1,0,180,180,95,1,1,18,0
812,0,0,0,290,290,65,17,2,11,0
810,4,0,1,100,100,98,7,1,6,0
4797,1,1,2,90,90,94,10,2,8,0
4750,5,0,0,330,330,60,18,2,11,0
3908,1,0,2,100,100,58,30,0,20,0
3842,4,0,1,120,120,44,12,3,9,0
1400,0,0,0,340,340,67,15,3,1,0
416,5,0,0,350,350,67,12,0,23,0
4161,2,1,2,0,0,68,5,0,14,0
1429,1,1,2,100,100,83,13,4,3,0
1103,6,1,1,130,130,83,21,0,15,0
4573,1,1,2,90,90,79,23,0,12,0
3206,3,0,0,130,130,53,18,1,19,0
4398,1,0,2,70,70,52,3,5,0,0
751,2,1,2,0,0,25,13,3,18,0
2822,0,0,0,350,350,44,9,4,15,0
1115,2,1,2,0,0,77,2,5,1,0
1470,0,0,0,340,340,68,24,3,11,0
268,2,1,2,0,0,55,9,4,21,0
542,5,0,0,290,290,44,18,0,12,0
3433,2,1,2,0,0,84,18,3,20,0
4350,2,1,2,0,0,43,10,0,4,0
1611,1,1,2,70,70,80,30,0,18,0
4465,4,1,1,110,110,94,17,1,2,0
3857,3,1,0,150,150,91,14,2,0,0
2072,0,0,0,330,330,53,13,5,5,0
3859,1,1,2,100,100,81,17,1,7,0
4743,5,1,0,330,330,92,18,6,23,0
2344,3,0,0,145,145,69,21,4,15,0
2452,2,1,2,0,0,65,19,0,1,0
569,2,1,2,0,0,60,25,3,16,0
1427,3,1,0,150,150,95,11,2,18,0
442,1,0,2,120,120,64,10,5,3,0
2115,1,1,2,90,90,93,7,4,16,0
2889,6,1,1,140,140,96,19,2,16,0
2094,1,0,2,90,90,49,15,5,18,0
3256,0,0,0,290,290,30,10,2,18,0
3265,2,1,2,0,0,39,14,3,13,0
1571,5,1,0,300,300,73,14,2,21,0
611,2,1,2,0,0,52,8,3,13,0
3193,0,1,0,290,290,43,9,2,14,0
1729,0,1,0,300,300,54,14,4,15,0
4443,6,1,1,120,120,82,8,6,23,0
2449,3,1,0,145,145,94,2,3,18,0
4466,3,0,0,140,140,54,2,2,18,0
4520,6,0,1,125,125,48,9,4,10,0
3759,3,1,0,150,150,84,2,1,0,0
2013,6,1,1,125,125,93,21,1,4,0
1246,0,0,0,340,340,71,5,3,21,0
4625,6,1,1,125,125,87,23,6,23,0
136,5,0,0,350,350,64,25,3,7,0
4163,6,1,1,120,120,60,8,6,20,0
1749,3,1,0,140,140,42,8,0,16,0
1924,3,0,0,140,140,58,22,1,20,0
2285,5,1,0,330,330,80,3,5,22,0
2073,1,1,2,90,90,79,14,6,11,0
4619,4,1,1,115,115,82,13,2,3,0
3870,4,0,1,120,120,72,21,6,9,0
576,2,1,2,0,0,53,1,3,11,0
264,4,0,1,160,160,44,5,0,3,0
3169,6,1,1,110,110,41,1,6,5,0
4377,1,1,2,70,70,57,10,5,12,0
4078,5,0,0,300,300,68,16,2,5,0
3729,6,1,1,130,130,82,9,2,17,0
4409,4,1,1,110,110,50,6,3,2,0
4318,4,0,1,110,110,60,7,3,13,0
3371,5,1,0,290,290,65,8,3,13,0
1981,0,1,0,300,300,87,19,3,18,0
3985,1,1,2,100,100,93,8,3,9,0
364,0,0,0,350,350,61,13,2,11,0
205,2,1,2,0,0,82,5,4,5,0
2222,5,0,0,330,330,63,4,2,22,0
3011,0,1,0,290,290,88,27,1,3,0
1270,5,0,0,340,340,53,29,6,22,0
1129,2,1,2,0,0,87,16,5,22,0
4250,0,0,0,300,300,57,19,3,20,0
2183,3,1,0,145,145,80,21,4,7,0
2564,1,0,2,120,120,55,15,2,9,0
716,2,1,2,0,0,55,23,4,10,0
4607,0,1,0,330,330,77,21,2,9,0
3363,2,1,2,0,0,65,2,1,14,0
625,2,1,2,0,0,48,22,3,5,0
4312,3,0,0,140,140,53,24,5,17,0
1808,2,1,2,0,0,49,15,5,11,0
4718,3,0,0,145,145,57,22,0,20,0
2626,0,0,0,350,350,57,14,5,16,0
4913,4,1,1,115,115,75,8,3,1,0
4115,4,1,1,110,110,75,23,1,0,0
4170,6,0,1,120,120,77,4,5,8,0
2137,2,1,2,0,0,85,19,0,4,0
1306,6,0,1,130,130,58,3,0,3,0
2016,0,0,0,330,330,55,24,4,23,0
876,1,0,2,60,60,66,1,0,20,0
2514,0,0,0,350,350,50,29,6,5,0
4242,3,0,0,140,140,61,5,2,17,0
597,2,1,2,0,0,51,22,3,21,0
4963,3,1,0,145,145,80,8,6,7,0
1860,4,0,1,110,110,52,11,6,15,0
2907,1,1,2,120,120,86,27,4,19,0
720,3,0,0,130,130,57,27,1,11,0
1701,0,1,0,300,300,68,13,0,21,0
3775,1,1,2,100,100,79,19,1,7,0
2860,5,0,0,350,350,65,16,3,1,0
4818,1,0,2,90,90,64,6,5,21,0
730,2,1,2,0,0,54,6,4,2,0
4896,2,1,2,0,0,56,24,3,2,0
2031,1,1,2,90,90,95,8,5,21,0
41,3,1,0,180,180,83,16,4,16,0
961,2,1,2,0,0,94,23,0,10,0
2983,0,1,0,350,350,84,21,6,14,0
3292,1,0,2,60,60,32,15,5,20,0
1355,6,1,1,130,130,88,29,0,5,0
3426,2,1,2,0,0,77,22,4,8,0
246,1,0,2,120,120,45,15,3,13,0
1976,2,1,2,0,0,67,14,5,11,0
423,5,1,0,350,350,95,19,0,8,0
1936,6,0,1,120,120,48,4,0,5,0
638,1,0,2,60,60,54,4,2,13,0
2227,1,1,2,90,90,87,30,6,9,0
1854,3,0,0,140,140,55,5,0,1,0
2987,6,1,1,140,140,76,26,0,4,0
2198,0,0,0,330,330,63,21,5,16,0
3157,3,1,0,130,130,47,15,5,12,0
2836,0,0,0,350,350,60,9,0,15,0
2708,4,0,1,160,160,48,4,6,21,0
4733,0,1,0,330,330,79,4,3,12,0
780,5,0,0,290,290,65,12,6,11,0
4300,1,0,2,70,70,56,3,4,0,0
3830,0,0,0,340,340,47,30,6,16,0
1304,2,1,2,0,0,52,1,5,16,0
3865,0,1,0,340,340,77,30,0,3,0
4376,0,0,0,300,300,42,23,4,21,0
3361,0,1,0,290,290,65,28,1,7,0
2740,2,1,2,0,0,50,21,5,10,0
3902,2,1,2,0,0,46,17,1,23,0
3653,4,1,1,120,120,91,13,1,21,0
1320,6,0,1,130,130,70,17,0,2,0
4076,1,0,2,70,70,72,11,2,22,0
1060,5,0,0,340,340,59,8,6,22,0
2236,5,0,0,330,330,44,22,0,6,0
2130,2,1,2,0,0,52,12,0,11,0
2590,3,0,0,180,180,48,25,3,4,0
1293,4,1,1,120,120,92,21,1,13,0
556,5,0,0,290,290,58,12,4,8,0
3583,4,1,1,120,120,82,4,1,20,0
1557,5,1,0,300,300,79,27,1,12,0
250,4,0,1,160,160,51,19,0,8,0
1700,3,0,0,140,140,75,12,6,19,0
1968,1,0,2,70,70,65,6,4,10,0
2851,1,1,2,120,120,86,17,5,6,0
2288,3,0,0,145,145,47,1,3,5,0
4716,6,0,1,125,125,64,20,3,13,0
957,4,1,1,100,100,76,29,3,13,0
3811,2,1,2,0,0,85,8,3,10,0
631,1,1,2,60,60,46,28,2,17,0
1474,6,0,1,130,130,53,28,0,4,0
549,5,1,0,290,290,48,14,3,13,0
2355,5,1,0,330,330,77,8,3,16,0
4397,0,1,0,300,300,49,12,0,9,0
2376,5,0,0,330,330,65,23,0,18,0
4301,2,1,2,0,0,50,22,2,15,0
2901,2,1,2,0,0,97,15,6,22,0
2139,6,1,1,125,125,74,21,2,16,0
934,5,0,0,290,290,85,7,1,21,0
475,3,1,0,180,180,87,12,3,20,0
460,4,0,1,160,160,47,28,2,21,0
3096,1,0,2,60,60,47,22,0,17,0
1773,2,1,2,0,0,58,6,1,2,0
1221,5,1,0,340,340,78,16,6,8,0
4291,3,1,0,140,140,46,5,0,5,0
1759,2,1,2,0,0,58,20,5,17,0
2606,1,0,2,120,120,48,5,5,20,0
2366,0,0,0,330,330,62,21,5,19,0
1213,2,1,2,0,0,80,8,5,18,0
3319,0,1,0,290,290,98,25,3,22,0
106,1,0,2,120,120,48,22,6,22,0
4730,6,0,1,125,125,71,12,6,13,0
2619,0,1,0,350,350,78,17,0,4,0
3691,1,1,2,100,100,92,9,3,7,0
4798,2,1,2,0,0,49,29,0,23,0
3824,1,0,2,100,100,67,18,1,19,0
703,5,1,0,290,290,52,10,5,1,0
3083,2,1,2,0,0,56,26,1,9,0
2642,2,1,2,0,0,66,2,1,23,0
2169,3,1,0,145,145,97,9,6,2,0
3954,4,0,1,120,120,67,2,6,11,0
4897,5,1,0,330,330,84,8,4,18,0
3661,3,1,0,150,150,77,26,0,0,0
2633,0,1,0,350,350,88,10,4,4,0
735,0,1,0,290,290,55,26,5,21,0
3093,4,1,1,100,100,46,12,2,19,0
4030,6,0,1,120,120,62,11,6,8,0
3471,4,1,1,100,100,85,8,6,5,0
4661,4,1,1,115,115,80,26,5,3,0
4769,1,1,2,90,90,82,2,5,17,0
998,6,0,1,110,110,51,8,0,8,0
1219,1,1,2,100,100,92,14,4,23,0
2154,4,0,1,115,115,50,26,4,3,0
1441,3,1,0,150,150,79,25,2,7,0
3559,2,1,2,0,0,77,29,6,20,0
3780,3,0,0,150,150,70,11,1,12,0
1831,6,1,1,120,120,43,10,2,20,0
2760,1,0,2,120,120,53,20,1,7,0
3803,1,1,2,100,100,87,7,6,6,0
2124,5,0,0,330,330,58,6,1,22,0
4911,5,1,0,330,330,98,2,4,19,0
490,0,0,0,350,350,74,27,4,23,0
2974,4,0,1,160,160,62,28,1,19,0
2374,1,0,2,90,90,47,12,0,13,0
505,1,1,2,60,60,81,12,5,23,0
48,3,0,0,180,180,64,23,4,4,0
3066,3,0,0,130,130,45,17,0,11,0
3219,4,1,1,100,100,42,23,0,3,0
4879,3,1,0,145,145,79,6,0,3,0
561,1,1,2,60,60,59,17,2,15,0
1323,0,1,0,340,340,78,20,3,16,0
2487,2,1,2,0,0,90,23,2,8,0
393,1,1,2,120,120,79,20,5,8,0
3136,3,0,0,130,130,44,21,4,1,0
3876,6,0,1,130,130,45,29,0,5,0
2244,6,0,1,125,125,57,14,1,0,0
4343,2,1,2,0,0,58,13,0,15,0
3686,5,0,0,340,340,61,18,4,1,0
4400,5,0,0,300,300,58,6,4,7,0
3849,4,1,1,120,120,99,11,6,21,0
2744,3,0,0,180,180,66,28,3,0,0
1953,0,1,0,300,300,93,21,3,13,0
3283,3,1,0,130,130,22,17,1,1,0
2673,4,1,1,160,160,91,7,3,21,0
3915,1,1,2,100,100,93,25,6,8,0
1863,1,1,2,70,70,53,15,3,22,0
1165,5,1,0,340,340,93,22,6,4,0
1475,4,1,1,120,120,80,29,1,8,0
4138,0,0,0,300,300,68,8,3,19,0
2216,6,0,1,125,125,64,28,4,9,0
1615,4,1,1,110,110,75,6,6,3,0
1046,5,0,0,340,340,71,2,4,11,0
496,3,0,0,180,180,66,3,3,3,0
2118,6,0,1,125,125,55,10,0,11,0
430,5,0,0,350,350,69,26,0,18,0
3421,6,1,1,110,110,72,27,1,3,0
