,Vehicle_Type,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Vehicle_Speed,Month,Day,Hour,result
1842,1,0,2,70,70,46,22,0,21,0
1097,4,1,1,120,120,81,15,1,10,0
3223,2,1,2,0,0,46,30,5,16,0
1468,4,0,1,120,120,59,22,1,2,0
3250,1,0,2,60,60,24,30,6,22,0
3394,4,0,1,100,100,89,25,6,3,0
4848,5,0,0,330,330,68,24,5,4,0
113,1,1,2,120,120,89,2,1,12,0
3840,5,0,0,340,340,73,8,4,2,0
2576,3,0,0,180,180,69,26,0,3,0
4115,4,1,1,110,110,75,23,1,0,0
3415,4,1,1,100,100,66,26,2,6,0
3427,5,1,0,290,290,78,7,5,0,0
4864,4,0,1,115,115,45,25,6,11,0
4734,1,0,2,90,90,66,19,4,4,0
3584,3,0,0,150,150,61,20,3,12,0
3734,2,1,2,0,0,65,4,5,22,0
1616,3,0,0,140,140,82,7,0,6,0
2368,2,1,2,0,0,51,2,0,0,0
1583,1,1,2,70,70,77,30,4,1,0
4035,2,1,2,0,0,72,3,6,13,0
3202,2,1,2,0,0,49,12,3,6,0
797,3,1,0,130,130,65,21,5,1,0
512,1,0,2,60,60,89,19,5,11,0
1846,4,0,1,110,110,51,27,5,7,0
3930,2,1,2,0,0,68,31,1,0,0
4213,4,1,1,110,110,75,30,0,1,0
459,6,1,1,140,140,97,27,1,16,0
2531,5,1,0,350,350,96,8,3,3,0
416,5,0,0,350,350,67,12,0,23,0
1571,5,1,0,300,300,73,14,2,21,0
654,5,0,0,290,290,58,20,5,10,0
908,4,0,1,100,100,47,17,5,20,0
3749,5,1,0,340,340,82,14,5,14,0
3383,1,1,2,60,60,55,29,2,4,0
3403,0,1,0,290,290,80,3,6,13,0
1564,5,0,0,300,300,68,7,2,4,0
4938,2,1,2,0,0,49,7,0,5,0
730,2,1,2,0,0,54,6,4,2,0
3455,5,1,0,290,290,90,19,4,23,0
3345,4,1,1,100,100,56,12,2,5,0
4200,3,0,0,140,140,75,31,0,17,0
3842,4,0,1,120,120,44,12,3,9,0
1538,4,0,1,110,110,60,5,0,16,0
4952,2,1,2,0,0,65,3,2,5,0
2492,0,0,0,330,330,71,18,6,19,0
1401,1,1,2,100,100,94,16,4,5,0
2676,1,0,2,120,120,56,30,0,19,0
2926,3,0,0,180,180,61,9,5,0,0
826,0,0,0,290,290,76,18,6,18,0
1664,4,0,1,110,110,75,3,1,5,0
1770,3,0,0,140,140,49,2,4,19,0
3725,0,1,0,340,340,83,1,3,4,0
3221,0,1,0,290,290,49,27,6,10,0
438,6,0,1,140,140,60,6,1,7,0
1492,1,0,2,100,100,61,15,4,9,0
4232,5,0,0,300,300,52,16,5,6,0
2344,3,0,0,145,145,69,21,4,15,0
3935,0,1,0,340,340,87,23,1,5,0
453,4,1,1,160,160,86,21,2,11,0
4128,6,0,1,120,120,82,3,0,9,0
2211,3,1,0,145,145,83,2,0,21,0
4196,2,1,2,0,0,68,23,1,3,0
3512,6,0,1,130,130,44,27,6,14,0
1622,4,0,1,110,110,62,13,6,20,0
1930,4,0,1,110,110,62,29,1,16,0
3347,0,1,0,290,290,55,8,0,10,0
1104,4,0,1,120,120,71,22,1,20,0
3379,6,1,1,110,110,44,21,3,15,0
4096,0,0,0,300,300,60,15,3,19,0
3341,1,1,2,60,60,90,12,4,16,0
1076,4,0,1,120,120,70,24,1,4,0
1976,2,1,2,0,0,67,14,5,11,0
1479,2,1,2,0,0,79,2,5,2,0
3618,4,0,1,120,120,49,30,4,9,0
361,6,1,1,140,140,92,10,6,20,0
4289,6,1,1,120,120,49,30,1,22,0
4636,1,0,2,90,90,61,26,0,1,0
2541,3,1,0,180,180,83,29,6,14,0
1925,0,1,0,300,300,81,23,2,3,0
4711,3,1,0,145,145,83,27,3,8,0
1507,2,1,2,0,0,72,3,2,15,0
3197,6,1,1,110,110,55,15,6,4,0
4739,3,1,0,145,145,85,13,5,9,0
2606,1,0,2,120,120,48,5,5,20,0
137,6,1,1,140,140,91,26,4,12,0
2214,2,1,2,0,0,46,18,3,4,0
324,2,1,2,0,0,61,4,4,7,0
3992,1,0,2,100,100,61,8,4,21,0
2373,0,1,0,330,330,97,27,3,11,0
407,1,1,2,120,120,86,3,5,3,0
3579,1,1,2,100,100,84,28,3,6,0
1666,0,0,0,300,300,68,5,3,9,0
4304,4,0,1,110,110,48,11,3,14,0
1191,1,1,2,100,100,92,17,4,9,0
865,6,1,1,110,110,76,25,6,19,0
1204,0,0,0,340,340,58,30,3,21,0
727,3,1,0,130,130,51,3,1,7,0
4308,2,1,2,0,0,49,18,1,3,0
2073,1,1,2,90,90,79,14,6,11,0
4760,3,0,0,145,145,66,3,2,21,0
2771,4,1,1,160,160,87,23,6,8,0
2601,5,1,0,350,350,86,7,2,15,0
4095,3,1,0,140,140,82,28,2,4,0
3149,4,1,1,100,100,65,2,2,9,0
2243,5,1,0,330,330,92,8,6,21,0
4759,4,1,1,115,115,84,16,6,5,0
1737,1,1,2,70,70,41,23,6,9,0
3521,3,1,0,150,150,73,26,4,9,0
3662,0,0,0,340,340,59,14,5,15,0
4181,1,1,2,70,70,70,8,3,11,0
3480,0,0,0,290,290,46,11,1,0,0
2752,0,0,0,350,350,56,10,5,3,0
414,1,0,2,120,120,58,10,5,14,0
640,5,0,0,290,290,56,6,4,2,0
4733,0,1,0,330,330,79,4,3,12,0
573,3,1,0,130,130,52,29,0,17,0
2575,4,1,1,160,160,84,11,6,12,0
4877,6,1,1,125,125,92,3,1,20,0
4274,5,0,0,300,300,53,20,6,7,0
2935,1,1,2,120,120,96,11,6,18,0
892,5,0,0,290,290,78,6,0,8,0
2041,6,1,1,125,125,83,18,1,10,0
3059,3,1,0,130,130,51,18,4,23,0
1803,6,1,1,120,120,55,10,0,0,0
1239,0,1,0,340,340,97,28,3,14,0
4624,5,0,0,330,330,58,4,1,8,0
3679,5,1,0,340,340,93,19,4,13,0
2170,0,0,0,330,330,47,14,6,6,0
571,6,1,1,110,110,57,27,5,5,0
2229,5,1,0,330,330,94,17,5,14,0
1381,2,1,2,0,0,75,24,5,18,0
2708,4,0,1,160,160,48,4,6,21,0
1159,6,1,1,130,130,91,16,0,21,0
3775,1,1,2,100,100,79,19,1,7,0
2802,1,0,2,120,120,64,4,1,19,0
2156,0,0,0,330,330,59,28,6,15,0
19,4,1,1,160,160,80,25,3,7,0
2300,6,0,1,125,125,63,13,6,8,0
2514,0,0,0,350,350,50,29,6,5,0
1973,3,1,0,140,140,89,11,2,16,0
3881,2,1,2,0,0,75,24,1,11,0
1772,1,0,2,70,70,46,4,6,23,0
219,2,1,2,0,0,95,19,4,4,0
2461,6,1,1,125,125,95,13,5,21,0
3007,5,1,0,290,290,93,29,5,14,0
4370,1,0,2,70,70,56,13,1,0,0
1351,0,1,0,340,340,82,25,3,13,0
4040,0,0,0,300,300,72,30,3,18,0
3996,4,0,1,120,120,65,16,3,10,0
1269,2,1,2,0,0,90,28,5,16,0
4602,2,1,2,0,0,52,29,2,4,0
3309,6,1,1,110,110,65,21,0,16,0
2465,1,1,2,90,90,87,13,1,6,0
3187,1,1,2,60,60,53,26,4,18,0
48,3,0,0,180,180,64,23,4,4,0
4146,1,0,2,70,70,65,24,6,22,0
3963,0,1,0,340,340,84,30,1,6,0
3879,0,1,0,340,340,86,20,1,4,0
1244,4,0,1,120,120,57,3,1,12,0
4123,3,1,0,140,140,80,6,2,4,0
3985,1,1,2,100,100,93,8,3,9,0
510,3,0,0,130,130,87,17,3,0,0
707,0,1,0,290,290,47,14,2,2,0
3496,2,1,2,0,0,62,2,6,7,0
2635,2,1,2,0,0,77,14,4,11,0
2150,1,0,2,90,90,53,22,0,3,0
3174,2,1,2,0,0,61,29,4,10,0
4752,4,0,1,115,115,53,21,1,17,0
31,5,1,0,350,350,96,6,1,18,0
4230,1,0,2,70,70,43,13,6,0,0
3141,6,1,1,110,110,50,17,0,6,0
1176,0,0,0,340,340,50,2,3,9,0
3056,5,0,0,290,290,58,30,4,1,0
3211,6,1,1,110,110,54,15,5,0,0
1298,5,0,0,340,340,67,26,6,14,0
2305,2,1,2,0,0,85,7,2,19,0
2923,5,1,0,350,350,95,21,5,1,0
4084,2,1,2,0,0,80,26,6,2,0
870,2,1,2,0,0,34,2,5,6,0
2436,0,0,0,330,330,74,11,6,11,0
1255,2,1,2,0,0,91,14,5,19,0
4857,4,1,1,115,115,91,29,6,23,0
4006,1,0,2,70,70,67,24,2,22,0
2910,6,0,1,140,140,63,18,1,17,0
740,4,0,1,100,100,49,10,1,4,0
4243,0,1,0,300,300,37,21,4,8,0
824,4,0,1,100,100,87,28,4,14,0
3909,2,1,2,0,0,83,15,2,12,0
1862,0,0,0,300,300,58,13,1,20,0
2937,5,1,0,350,350,81,15,5,1,0
3441,5,1,0,290,290,56,24,5,0,0
3329,5,1,0,290,290,56,2,0,4,0
1945,3,1,0,140,140,96,13,2,13,0
4306,0,0,0,300,300,42,14,2,20,0
3902,2,1,2,0,0,46,17,1,23,0
4501,3,1,0,145,145,79,21,4,4,0
4689,4,1,1,115,115,91,16,6,4,0
2030,0,0,0,330,330,66,7,4,14,0
2650,5,0,0,350,350,56,19,5,2,0
2699,5,1,0,350,350,81,18,5,14,0
3482,2,1,2,0,0,60,3,2,7,0
169,1,1,2,120,120,87,27,1,23,0
1184,1,0,2,100,100,47,10,4,0,0
1785,0,1,0,300,300,48,20,1,6,0
496,3,0,0,180,180,66,3,3,3,0
3139,2,1,2,0,0,43,13,1,23,0
4843,4,1,1,115,115,74,4,1,22,0
780,5,0,0,290,290,65,12,6,11,0
1962,2,1,2,0,0,64,30,5,21,0
2547,4,1,1,160,160,79,9,4,10,0
3061,1,1,2,60,60,59,22,4,6,0
4588,2,1,2,0,0,52,4,3,4,0
3729,6,1,1,130,130,82,9,2,17,0
1464,1,0,2,100,100,66,18,4,9,0
2340,2,1,2,0,0,61,1,2,6,0
3190,6,0,1,110,110,44,20,1,16,0
2590,3,0,0,180,180,48,25,3,4,0
2002,0,0,0,330,330,66,10,4,10,0
364,0,0,0,350,350,61,13,2,11,0
3210,5,0,0,290,290,59,25,6,9,0
3953,6,1,1,130,130,82,14,1,19,0
513,2,1,2,0,0,90,20,6,15,0
823,6,1,1,110,110,56,23,4,12,0
3971,1,1,2,100,100,93,17,6,9,0
702,2,1,2,0,0,49,9,4,18,0
4631,5,1,0,330,330,79,2,1,20,0
2475,6,1,1,125,125,94,13,1,5,0
4849,6,1,1,125,125,96,15,3,20,0
3203,5,1,0,290,290,52,31,1,21,0
2963,1,1,2,120,120,92,23,4,18,0
2183,3,1,0,145,145,80,21,4,7,0
724,5,0,0,290,290,58,31,5,12,0
2318,1,0,2,90,90,64,12,3,3,0
2174,6,0,1,125,125,53,7,2,13,0
4266,2,1,2,0,0,48,6,5,4,0
3739,0,1,0,340,340,97,27,5,4,0
2893,1,1,2,120,120,79,23,4,6,0
1596,0,0,0,300,300,60,13,4,7,0
362,4,0,1,160,160,53,11,0,1,0
917,0,1,0,290,290,68,12,0,16,0
1463,0,1,0,340,340,84,17,3,5,0
151,6,1,1,140,140,82,9,4,9,0
2609,6,1,1,140,140,87,28,3,18,0
1776,4,0,1,110,110,51,9,4,9,0
1845,6,1,1,120,120,47,26,4,4,0
1710,2,1,2,0,0,55,23,3,18,0
217,0,1,0,350,350,79,17,2,17,0
142,2,1,2,0,0,66,31,2,11,0
2998,1,0,2,120,120,48,28,4,5,0
2336,4,0,1,115,115,66,10,5,21,0
3235,0,1,0,290,290,55,20,5,8,0
233,2,1,2,0,0,81,2,4,21,0
1714,3,0,0,140,140,40,29,2,4,0
281,1,1,2,120,120,94,22,3,15,0
4924,2,1,2,0,0,52,10,0,3,0
398,3,0,0,180,180,60,25,3,7,0
1793,1,1,2,70,70,53,29,3,0,0
4470,5,0,0,300,300,50,11,2,7,0
2029,3,1,0,145,145,79,6,3,8,0
2152,5,0,0,330,330,64,24,2,14,0
3428,6,0,1,110,110,79,26,3,15,0
1740,6,0,1,120,120,66,26,2,16,0
4121,6,1,1,120,120,70,2,2,21,0
4468,1,0,2,70,70,65,6,2,0,0
2006,6,0,1,125,125,60,14,1,10,0
4261,6,1,1,120,120,43,23,1,23,0
2302,3,0,0,145,145,74,23,0,12,0
2252,4,0,1,115,115,53,6,2,18,0
4265,1,1,2,70,70,55,31,0,12,0
2868,6,0,1,140,140,67,31,0,5,0
3204,6,0,1,110,110,46,15,2,12,0
4367,4,1,1,110,110,59,21,4,2,0
3686,5,0,0,340,340,61,18,4,1,0
542,5,0,0,290,290,44,18,0,12,0
4072,6,0,1,120,120,68,2,4,8,0
4907,3,1,0,145,145,72,26,0,5,0
1829,2,1,2,0,0,59,8,0,15,0
1903,3,1,0,140,140,51,1,1,11,0
1345,1,1,2,100,100,93,19,4,12,0
1861,3,1,0,140,140,46,12,0,18,0
1333,5,1,0,340,340,87,7,6,10,0
1806,0,0,0,300,300,42,13,3,7,0
4205,6,1,1,120,120,111,13,1,22,0
266,0,0,0,350,350,67,7,2,12,0
508,6,0,1,110,110,57,15,1,14,0
847,0,1,0,290,290,55,13,1,3,0
4082,0,0,0,300,300,62,23,0,19,0
234,5,0,0,350,350,60,3,5,3,0
4977,3,1,0,145,145,76,2,4,8,0
4134,5,0,0,300,300,74,15,5,5,0
1878,2,1,2,0,0,49,6,5,14,0
3936,1,0,2,100,100,50,11,6,20,0
2192,1,0,2,90,90,56,13,5,3,0
4789,0,1,0,330,330,73,26,5,4,0
2761,2,1,2,0,0,79,5,3,22,0
1939,0,1,0,300,300,87,7,3,1,0
4992,0,0,0,330,330,71,10,5,0,0
498,1,0,2,120,120,48,5,5,12,0
4716,6,0,1,125,125,64,20,3,13,0
3361,0,1,0,290,290,65,28,1,7,0
2423,1,1,2,90,90,87,27,3,3,0
3494,0,0,0,290,290,45,30,0,0,0
667,2,1,2,0,0,49,2,4,18,0
4706,1,0,2,90,90,66,2,0,3,0
2950,2,1,2,0,0,45,15,6,9,0
467,4,1,1,160,160,89,4,2,7,0
4127,5,1,0,300,300,75,15,2,17,0
766,5,0,0,290,290,65,20,1,3,0
4011,3,1,0,140,140,68,19,3,3,0
1035,3,1,0,150,150,96,25,1,6,0
3398,2,1,2,0,0,68,5,5,16,0
3800,4,0,1,120,120,46,15,2,8,0
3590,4,0,1,120,120,51,31,0,8,0
4655,3,1,0,145,145,75,11,6,7,0
4692,1,0,2,90,90,56,9,4,2,0
1504,3,0,0,140,140,78,27,2,13,0
2504,6,0,1,140,140,60,13,1,19,0
3222,1,0,2,60,60,52,11,0,1,0
1656,6,0,1,120,120,63,24,6,10,0
3949,0,1,0,340,340,86,6,2,6,0
1856,1,0,2,70,70,60,7,2,6,0
840,0,0,0,290,290,89,29,1,11,0
927,5,1,0,290,290,78,1,2,20,0
2513,3,1,0,180,180,98,14,5,14,0
127,1,1,2,120,120,83,16,1,12,0
600,4,0,1,100,100,54,25,6,16,0
3320,1,0,2,60,60,67,14,2,12,0
4543,3,1,0,145,145,96,4,1,6,0
4697,3,1,0,145,145,76,30,1,7,0
276,5,0,0,350,350,52,17,5,14,0
4490,2,1,2,0,0,69,18,0,4,0
1282,1,0,2,100,100,58,10,4,6,0
4746,3,0,0,145,145,68,10,3,21,0
3417,0,1,0,290,290,68,21,6,13,0
3448,5,0,0,290,290,63,23,5,12,0
1624,0,0,0,300,300,55,17,3,0,0
1659,0,1,0,300,300,79,27,2,17,0
659,1,1,2,60,60,44,25,3,16,0
1513,1,1,2,70,70,75,9,1,5,0
3932,6,0,1,130,130,47,3,0,7,0
3304,3,0,0,130,130,45,7,2,14,0
1876,0,0,0,300,300,42,4,3,3,0
457,2,1,2,0,0,82,25,6,6,0
2016,0,0,0,330,330,55,24,4,23,0
4715,5,1,0,330,330,81,4,1,22,0
4389,3,1,0,140,140,56,1,0,5,0
225,1,1,2,120,120,74,25,3,7,0
163,2,1,2,0,0,78,21,2,18,0
4600,0,0,0,330,330,61,26,3,21,0
2573,5,1,0,350,350,82,7,6,4,0
2447,6,1,1,125,125,97,22,1,14,0
728,0,0,0,290,290,44,4,2,13,0
902,3,0,0,130,130,75,7,1,6,0
2040,5,0,0,330,330,57,17,0,4,0
3921,0,1,0,340,340,77,25,6,5,0
490,0,0,0,350,350,74,27,4,23,0
2805,6,1,1,140,140,86,25,3,17,0
3966,5,0,0,340,340,49,21,2,4,0
1442,0,0,0,340,340,73,26,3,11,0
2539,6,1,1,140,140,93,24,6,7,0
2147,4,1,1,115,115,81,19,4,8,0
227,5,1,0,350,350,92,27,5,15,0
1658,3,0,0,140,140,74,26,1,15,0
1355,6,1,1,130,130,88,29,0,5,0
2812,6,0,1,140,140,58,28,0,5,0
525,0,1,0,290,290,74,1,4,3,0
1138,6,0,1,130,130,44,25,0,16,0
4160,1,0,2,70,70,55,17,5,22,0
2301,4,1,1,115,115,88,18,0,10,0
1898,1,0,2,70,70,52,26,3,4,0
3198,4,0,1,100,100,48,30,0,19,0
192,5,0,0,350,350,48,22,3,15,0
456,1,0,2,120,120,56,24,5,2,0
4847,2,1,2,0,0,83,9,4,13,0
2104,6,0,1,125,125,66,26,0,22,0
1421,0,1,0,340,340,77,5,3,17,0
4686,2,1,2,0,0,47,29,6,6,0
554,1,0,2,60,60,52,2,1,12,0
1998,5,0,0,300,300,61,6,0,10,0
3037,4,1,1,100,100,86,9,2,20,0
1982,1,0,2,70,70,47,20,4,2,0
4972,1,0,2,90,90,56,12,2,3,0
4906,4,0,1,115,115,45,11,6,13,0
1305,5,1,0,340,340,74,2,6,21,0
3777,5,1,0,340,340,86,24,1,14,0
2101,1,1,2,90,90,85,22,5,13,0
3894,1,0,2,100,100,65,4,1,20,0
495,4,1,1,160,160,79,2,2,23,0
741,3,1,0,130,130,52,29,6,8,0
2306,5,0,0,330,330,52,12,2,21,0
4397,0,1,0,300,300,49,12,0,9,0
2933,3,1,0,180,180,83,8,0,11,0
1466,5,0,0,340,340,49,20,6,18,0
1458,2,1,2,0,0,63,12,5,7,0
2009,0,1,0,330,330,97,17,4,4,0
1667,1,1,2,70,70,65,6,4,12,0
2789,2,1,2,0,0,85,28,5,22,0
4590,6,0,1,125,125,56,6,1,11,0
2729,4,1,1,160,160,83,21,6,9,0
2194,5,0,0,330,330,69,23,6,7,0
3518,5,0,0,340,340,62,7,4,11,0
3289,4,1,1,100,100,34,28,5,22,0
3199,3,1,0,130,130,60,18,5,10,0
3712,1,0,2,100,100,54,23,0,20,0
3189,5,1,0,290,290,51,1,3,0,0
4023,6,1,1,120,120,68,10,5,20,0
4362,0,0,0,300,300,58,29,4,21,0
3736,6,0,1,130,130,53,8,5,5,0
995,1,1,2,60,60,80,21,4,5,0
434,0,0,0,350,350,68,2,4,14,0
895,3,1,0,130,130,99,21,2,15,0
1632,1,0,2,70,70,62,25,4,19,0
3628,1,0,2,100,100,59,18,1,19,0
21,0,1,0,350,350,90,27,5,15,0
2,2,1,2,0,0,53,8,0,18,0
3464,4,0,1,100,100,52,12,0,17,0
2883,4,1,1,160,160,94,8,5,20,0
3989,4,1,1,120,120,97,19,3,22,0
3033,1,1,2,60,60,82,1,3,6,0
673,1,1,2,60,60,43,8,3,8,0
354,6,0,1,140,140,56,3,6,12,0
4608,1,0,2,90,90,60,10,0,0,0
644,0,0,0,290,290,48,10,1,4,0
2718,1,0,2,120,120,66,14,5,7,0
1848,0,0,0,300,300,59,29,0,11,0
1864,2,1,2,0,0,47,17,5,1,0
4736,5,0,0,330,330,44,23,4,11,0
4093,6,1,1,120,120,65,25,3,21,0
4539,2,1,2,0,0,92,26,2,16,0
3273,5,1,0,290,290,45,27,5,16,0
2132,6,0,1,125,125,66,14,2,23,0
1418,6,0,1,130,130,62,2,0,4,0
2349,6,1,1,125,125,96,28,3,3,0
2897,4,1,1,160,160,77,3,3,20,0
4630,2,1,2,0,0,52,16,6,4,0
2415,0,1,0,330,330,84,14,2,9,0
2563,0,1,0,350,350,95,31,1,18,0
345,2,1,2,0,0,84,25,4,16,0
319,6,1,1,140,140,79,29,6,9,0
3156,4,0,1,100,100,53,27,0,21,0
2994,6,0,1,140,140,52,25,2,16,0
105,0,1,0,350,350,90,21,5,16,0
2374,1,0,2,90,90,47,12,0,13,0
2487,2,1,2,0,0,90,23,2,8,0
3000,5,0,0,290,290,60,2,6,2,0
2738,0,0,0,350,350,64,18,6,4,0
3717,3,1,0,150,150,77,15,0,0,0
601,3,1,0,130,130,43,26,0,22,0
4319,3,1,0,140,140,42,26,1,5,0
177,2,1,2,0,0,84,7,2,12,0
2431,2,1,2,0,0,89,17,2,21,0
3604,4,0,1,120,120,71,15,2,8,0
4264,0,0,0,300,300,45,15,5,21,0
3964,1,0,2,100,100,66,18,6,21,0
4229,0,1,0,300,300,54,24,1,8,0
3666,6,0,1,130,130,72,22,4,5,0
2900,1,0,2,120,120,71,30,4,7,0
447,3,1,0,180,180,84,15,3,5,0
1428,0,0,0,340,340,56,12,3,22,0
4844,3,0,0,145,145,69,20,3,14,0
2977,1,1,2,120,120,73,19,4,18,0
1805,3,1,0,140,140,60,12,2,4,0
1582,0,0,0,300,300,62,28,2,22,0
1453,6,1,1,130,130,82,7,0,10,0
685,3,1,0,130,130,45,20,1,9,0
4538,1,0,2,90,90,69,7,4,1,0
3592,0,0,0,340,340,60,25,3,15,0
2188,6,0,1,125,125,68,24,3,18,0
3296,4,0,1,100,100,23,22,3,9,0
119,0,1,0,350,350,78,8,0,18,0
2138,5,0,0,330,330,49,20,1,10,0
1460,6,0,1,130,130,55,14,0,16,0
4330,5,0,0,300,300,54,31,0,6,0
2008,3,0,0,145,145,71,16,3,22,0
1392,3,0,0,150,150,54,7,2,15,0
4192,4,0,1,110,110,70,15,2,14,0
1640,2,1,2,0,0,60,4,0,16,0
1367,2,1,2,0,0,88,10,5,7,0
3419,2,1,2,0,0,70,24,5,20,0
3256,0,0,0,290,290,30,10,2,18,0
4262,4,0,1,110,110,56,11,6,14,0
1968,1,0,2,70,70,65,6,4,10,0
560,0,0,0,290,290,44,16,1,9,0
526,1,0,2,60,60,75,2,5,7,0
4675,4,1,1,115,115,79,20,5,4,0
2978,2,1,2,0,0,68,3,5,9,0
1185,2,1,2,0,0,82,11,5,4,0
695,2,1,2,0,0,50,2,4,0,0
2902,5,0,0,350,350,46,4,4,14,0
4293,1,1,2,70,70,53,8,6,12,0
4791,2,1,2,0,0,91,30,5,11,0
2701,4,1,1,160,160,93,10,1,9,0
2702,3,0,0,180,180,57,25,2,1,0
268,2,1,2,0,0,55,9,4,21,0
3041,2,1,2,0,0,43,16,0,9,0
2130,2,1,2,0,0,52,12,0,11,0
1088,5,0,0,340,340,65,6,6,15,0
4442,5,0,0,300,300,73,20,1,7,0
2675,0,1,0,350,350,82,11,2,4,0
2012,5,0,0,330,330,64,20,0,21,0
849,2,1,2,0,0,76,24,1,7,0
1619,2,1,2,0,0,78,10,3,13,0
63,0,1,0,350,350,95,10,5,3,0
2704,1,0,2,120,120,55,28,1,7,0
4798,2,1,2,0,0,49,29,0,23,0
4895,1,1,2,90,90,82,5,5,11,0
4878,4,0,1,115,115,53,22,6,12,0
2947,3,1,0,180,180,84,27,6,11,0
3052,3,0,0,130,130,57,21,6,11,0
4486,4,0,1,110,110,53,10,1,14,0
3558,1,0,2,100,100,49,10,1,5,0
2202,6,0,1,125,125,61,11,1,1,0
942,6,0,1,110,110,57,26,5,14,0
3447,2,1,2,0,0,62,3,6,20,0
4340,3,0,0,140,140,49,20,2,17,0
4883,5,1,0,330,330,78,13,5,17,0
3565,1,1,2,100,100,90,9,4,6,0
1995,0,1,0,300,300,88,3,4,16,0
1668,2,1,2,0,0,70,7,5,14,0
4959,2,1,2,0,0,78,1,1,18,0
3146,2,1,2,0,0,40,10,5,11,0
2404,5,0,0,330,330,70,7,2,9,0
4934,4,0,1,115,115,61,27,1,14,0
2759,0,1,0,350,350,92,1,3,15,0
3489,2,1,2,0,0,75,3,3,19,0
3110,1,0,2,60,60,49,12,3,8,0
793,2,1,2,0,0,76,29,3,16,0
2689,0,1,0,350,350,79,27,1,4,0
483,0,1,0,350,350,84,20,4,12,0
3615,2,1,2,0,0,77,9,4,11,0
2921,1,1,2,120,120,79,18,6,18,0
2197,3,1,0,145,145,76,16,4,14,0
4944,1,0,2,90,90,56,22,2,1,0
4925,5,1,0,330,330,95,29,5,19,0
4504,2,1,2,0,0,48,8,3,3,0
3678,2,1,2,0,0,70,1,0,22,0
4065,6,1,1,120,120,65,17,2,20,0
580,3,0,0,130,130,59,5,0,13,0
238,0,0,0,350,350,64,7,2,23,0
3200,0,0,0,290,290,42,8,4,23,0
2754,2,1,2,0,0,70,15,5,10,0
4818,1,0,2,90,90,64,6,5,21,0
4345,6,1,1,120,120,47,16,6,22,0
2266,4,0,1,115,115,51,1,3,1,0
2420,4,0,1,115,115,48,10,0,21,0
595,0,1,0,290,290,53,20,1,9,0
1346,2,1,2,0,0,57,20,5,16,0
3983,3,1,0,150,150,75,7,6,2,0
1804,4,0,1,110,110,48,11,1,2,0
2836,0,0,0,350,350,60,9,0,15,0
4863,6,1,1,125,125,93,9,4,19,0
62,3,0,0,180,180,67,9,4,21,0
3948,3,0,0,150,150,57,22,1,14,0
2781,1,1,2,120,120,94,14,2,18,0
4545,1,1,2,90,90,81,5,4,13,0
888,3,0,0,130,130,90,15,3,23,0
482,3,0,0,180,180,56,19,3,7,0
2700,6,0,1,140,140,64,22,4,18,0
4809,3,1,0,145,145,90,3,3,1,0
3182,5,0,0,290,290,57,12,0,13,0
3125,2,1,2,0,0,48,20,1,0,0
3769,2,1,2,0,0,90,10,5,10,0
2691,2,1,2,0,0,90,2,0,11,0
3109,0,1,0,290,290,57,27,2,17,0
4605,4,1,1,115,115,90,17,2,2,0
1326,5,0,0,340,340,56,23,6,7,0
1883,0,1,0,300,300,47,11,2,10,0
735,0,1,0,290,290,55,26,5,21,0
3132,2,1,2,0,0,58,15,6,12,0
4506,6,0,1,125,125,60,15,3,10,0
1380,1,0,2,100,100,50,23,4,13,0
3465,3,1,0,130,130,79,27,1,9,0
3370,2,1,2,0,0,34,19,4,22,0
1423,2,1,2,0,0,92,7,5,2,0
1106,0,0,0,340,340,48,24,3,6,0
261,2,1,2,0,0,79,2,4,14,0
1943,6,1,1,120,120,82,11,0,0,0
556,5,0,0,290,290,58,12,4,8,0
3337,6,1,1,110,110,90,9,3,5,0
872,6,0,1,110,110,45,12,6,11,0
1794,2,1,2,0,0,47,30,4,3,0
3167,2,1,2,0,0,49,25,6,22,0
3244,2,1,2,0,0,53,21,3,2,0
3357,5,1,0,290,290,78,27,2,19,0
3468,2,1,2,0,0,44,19,5,7,0
397,4,1,1,160,160,77,24,2,2,0
439,4,1,1,160,160,88,7,2,12,0
2755,5,1,0,350,350,97,30,6,2,0
1052,2,1,2,0,0,57,5,4,5,0
4676,3,0,0,145,145,61,8,3,20,0
1682,2,1,2,0,0,75,22,6,23,0
2788,1,0,2,120,120,61,9,0,6,0
2913,0,1,0,350,350,76,6,1,15,0
3849,4,1,1,120,120,99,11,6,21,0
2640,0,0,0,350,350,59,10,0,16,0
983,5,1,0,290,290,88,5,3,19,0
3104,2,1,2,0,0,45,1,6,12,0
1692,4,0,1,110,110,70,4,5,0,0
4313,0,1,0,300,300,47,15,3,8,0
2369,5,1,0,330,330,73,7,1,2,0
448,0,0,0,350,350,66,16,4,10,0
1773,2,1,2,0,0,58,6,1,2,0
4825,1,1,2,90,90,90,31,2,9,0
2298,2,1,2,0,0,49,3,5,3,0
2974,4,0,1,160,160,62,28,1,19,0
1875,3,1,0,140,140,60,3,2,18,0
1851,5,1,0,300,300,56,1,3,18,0
1738,2,1,2,0,0,63,24,0,12,0
2991,1,1,2,120,120,96,3,6,17,0
